Shipwreck,Shipwreck,沉船,,,,,,,,,,,,,,,,
Body wash,Body wash,沐浴露,,,,,,,,,,,,,,,,
Sardine,Sardine,沙丁鱼,,,,,,,,,,,,,,,,
Dunes,Dunes,沙丘,,,,,,,,,,,,,,,,
Sand,Sand,沙丘,,,,,,,,,,,,,,,,
Dune,Dune,沙丘,,,,,,,,,,,,,,,,
Sofa,Sofa,沙发,,,,,,,,,,,,,,,,
Sandbox,Sandbox,沙坑,,,,,,,,,,,,,,,,
Shawarma,Shawarma,沙威玛,,,,,,,,,,,,,,,,
Sand,Sand,沙子,,,,,,,,,,,,,,,,
Salad,Salad,沙拉,,,,,,,,,,,,,,,,
Falafel,Falafel,沙拉三明治,,,,,,,,,,,,,,,,
Sandsea,Sandsea,沙海,,,,,,,,,,,,,,,,
Beach umbrella,Beach umbrella,沙滩伞,,,,,,,,,,,,,,,,
Beach ball,Beach ball,沙滩球,,,,,,,,,,,,,,,,
Desert,Desert,沙漠,,,,,,,,,,,,,,,,
Shar Pei,Shar Pei,沙皮犬,,,,,,,,,,,,,,,,
Gerbil,Gerbil,沙鼠,,,,,,,,,,,,,,,,
Beaver,Beaver,河狸,,,,,,,,,,,,,,,,
Hippo,Hippo,河马,,,,,,,,,,,,,,,,
Oil,Oil,油,,,,,,,,,,,,,,,,
Paint,Paint,油漆,,,,,,,,,,,,,,,,
Paint,Paint,油漆滚筒,,,,,,,,,,,,,,,,
Oil lamp,Oil lamp,油灯,,,,,,,,,,,,,,,,
Pastry,Pastry,油酥面团,,,,,,,,,,,,,,,,
Wharf,Wharf,泊位,,,,,,,,,,,,,,,,
France,France,法国,,,,,,,,,,,,,,,,
Kepi,Kepi,法国军帽,,,,,,,,,,,,,,,,
France flag,France flag,法国国旗,,,,,,,,,,,,,,,,
Judge,Judge,法官,,,,,,,,,,,,,,,,
Judge's wig,Judge's wig,法官假发,,,,,,,,,,,,,,,,
Falcata,Falcata,法尔卡塔剑,,,,,,,,,,,,,,,,
Quiche,Quiche,法式咸派,,,,,,,,,,,,,,,,
Baguette,Baguette,法棍,,,,,,,,,,,,,,,,
Pharaoh,Pharaoh,法老,,,,,,,,,,,,,,,,
Franc,Franc,法郎,,,,,,,,,,,,,,,,
Foam,Foam,泡沫,,,,,,,,,,,,,,,,
Foam,Foam,泡沫滚筒,,,,,,,,,,,,,,,,
Pop it,Pop it,泡泡纸,,,,,,,,,,,,,,,,
Bob,Bob,波波头,,,,,,,,,,,,,,,,
Waves,Waves,波浪,,,,,,,,,,,,,,,,
Wavy,Wavy,波浪发,,,,,,,,,,,,,,,,
Wavy pattern,Wavy pattern,波浪纹,,,,,,,,,,,,,,,,
Polka dot,Polka dot,波点,,,,,,,,,,,,,,,,
Polka,Polka,波点,,,,,,,,,,,,,,,,
Peat,Peat,泥炭,,,,,,,,,,,,,,,,
Taiga,Taiga,泰加林,,,,,,,,,,,,,,,,
Teddy bear,Teddy bear,泰迪熊,,,,,,,,,,,,,,,,
Swim cap,Swim cap,泳帽,,,,,,,,,,,,,,,,
Swimsuit,Swimsuit,泳衣,,,,,,,,,,,,,,,,
Swim goggles,Swim goggles,泳镜,,,,,,,,,,,,,,,,
Zeta,Zeta,泽塔,,,,,,,,,,,,,,,,
Chamomile,Chamomile,洋甘菊,,,,,,,,,,,,,,,,
Magenta hue,Magenta hue,洋红色,,,,,,,,,,,,,,,,
Magenta,Magenta,洋红色,,,,,,,,,,,,,,,,
Onion,Onion,洋葱,,,,,,,,,,,,,,,,
Sprinkler,Sprinkler,洒水器,,,,,,,,,,,,,,,,
Shampoo,Shampoo,洗发水,,,,,,,,,,,,,,,,
Washing,Washing,洗涤,,,,,,,,,,,,,,,,
Parka,Parka,派克大衣,,,,,,,,,,,,,,,,
Party,Party,派对,,,,,,,,,,,,,,,,
Party hat,Party hat,派对帽,,,,,,,,,,,,,,,,
Party emoji,Party emoji,派对表情,,,,,,,,,,,,,,,,
Meteor,Meteor,流星,,,,,,,,,,,,,,,,
Berries,Berries,浆果,,,,,,,,,,,,,,,,
Topping,Topping,浇头,,,,,,,,,,,,,,,,
Watering,Watering,浇水,,,,,,,,,,,,,,,,
Tests,Tests,测验,,,,,,,,,,,,,,,,
Raccoon,Raccoon,浣熊,,,,,,,,,,,,,,,,
Racoon track,Racoon track,浣熊的足迹,,,,,,,,,,,,,,,,
Buoy,Buoy,浮标,,,,,,,,,,,,,,,,
Bath brush,Bath brush,浴刷,,,,,,,,,,,,,,,,
Bathroom,Bathroom,浴室,,,,,,,,,,,,,,,,
Tub,Tub,浴缸,,,,,,,,,,,,,,,,
Bathtub,Bathtub,浴缸,,,,,,,,,,,,,,,,
Bath,Bath,浴缸,,,,,,,,,,,,,,,,
Bathrobe,Bathrobe,浴袍,,,,,,,,,,,,,,,,
Mirage,Mirage,海市蜃楼,,,,,,,,,,,,,,,,
Laminaria,Laminaria,海带,,,,,,,,,,,,,,,,
Starfish,Starfish,海星,,,,,,,,,,,,,,,,
Ocean,Ocean,海洋,,,,,,,,,,,,,,,,
Wave,Wave,海浪,,,,,,,,,,,,,,,,
Bay,Bay,海湾,,,,,,,,,,,,,,,,
Beach,Beach,海滩,,,,,,,,,,,,,,,,
Nutria,Nutria,海狸鼠,,,,,,,,,,,,,,,,
Neptune,Neptune,海王星,,,,,,,,,,,,,,,,
Planet Neptune,Planet Neptune,海王星,,,,,,,,,,,,,,,,
Ship,Ship,海盗船,,,,,,,,,,,,,,,,
Sponge,Sponge,海绵,,,,,,,,,,,,,,,,
Sea anemone,Sea anemone,海葵,,,,,,,,,,,,,,,,
Conch,Conch,海螺,,,,,,,,,,,,,,,,
Dolphin,Dolphin,海豚,,,,,,,,,,,,,,,,
Walrus,Walrus,海象,,,,,,,,,,,,,,,,
Seal,Seal,海豹,,,,,,,,,,,,,,,,
Seahorse,Seahorse,海马,,,,,,,,,,,,,,,,
Neptune Horse,Neptune Horse,海马,,,,,,,,,,,,,,,,
Seagull,Seagull,海鸥,,,,,,,,,,,,,,,,
Disinfectant,Disinfectant,消毒剂,,,,,,,,,,,,,,,,
Fire truck,Fire truck,消防车,,,,,,,,,,,,,,,,
Fire brigade,Fire brigade,消防队,,,,,,,,,,,,,,,,
Eddy,Eddy,涡流,,,,,,,,,,,,,,,,
Lymph,Lymph,淋巴组织,,,,,,,,,,,,,,,,
Shower,Shower,淋浴间,,,,,,,,,,,,,,,,
Crimson,Crimson,深红色,,,,,,,,,,,,,,,,
Squats,Squats,深蹲,,,,,,,,,,,,,,,,
Detergent,Detergent,清洁剂,,,,,,,,,,,,,,,,
Mosque,Mosque,清真寺,,,,,,,,,,,,,,,,
Fade,Fade,渐变发型,,,,,,,,,,,,,,,,
Fish net,Fish net,渔网,,,,,,,,,,,,,,,,
Ferry,Ferry,渡轮,,,,,,,,,,,,,,,,
Wunjo,Wunjo,温乔,,,,,,,,,,,,,,,,
Thermometer,Thermometer,温度计,,,,,,,,,,,,,,,,
Wendigo,Wendigo,温迪戈,,,,,,,,,,,,,,,,
Game,Game,游戏,,,,,,,,,,,,,,,,
Playpen,Playpen,游戏围栏,,,,,,,,,,,,,,,,
Gamepad,Gamepad,游戏手柄,,,,,,,,,,,,,,,,
Joystick,Joystick,游戏手柄,,,,,,,,,,,,,,,,
Game board,Game board,游戏板,,,,,,,,,,,,,,,,
Cursor,Cursor,游标,,,,,,,,,,,,,,,,
Swim,Swim,游泳,,,,,,,,,,,,,,,,
Swimming,Swimming,游泳,,,,,,,,,,,,,,,,
Swim ring,Swim ring,游泳圈,,,,,,,,,,,,,,,,
Swimmer,Swimmer,游泳者,,,,,,,,,,,,,,,,
Nomad,Nomad,游牧者,,,,,,,,,,,,,,,,
Yacht,Yacht,游艇,,,,,,,,,,,,,,,,
Parade,Parade,游行,,,,,,,,,,,,,,,,
Ice skates,Ice skates,溜冰鞋,,,,,,,,,,,,,,,,
Skates,Skates,溜冰鞋,,,,,,,,,,,,,,,,
Yo-yo,Yo-yo,溜溜球,,,,,,,,,,,,,,,,
Skateboard,Skateboard,滑板,,,,,,,,,,,,,,,,
Scooter,Scooter,滑板车,,,,,,,,,,,,,,,,
Slide,Slide,滑梯,,,,,,,,,,,,,,,,
Harlequin,Harlequin,滑稽角色,,,,,,,,,,,,,,,,
Skiing,Skiing,滑雪,,,,,,,,,,,,,,,,
Snowboard,Snowboard,滑雪板,,,,,,,,,,,,,,,,
Skis,Skis,滑雪板,,,,,,,,,,,,,,,,
Ski mask,Ski mask,滑雪面罩,,,,,,,,,,,,,,,,
Rolling,Rolling,滚动,,,,,,,,,,,,,,,,
Winkle,Winkle,滨螺,,,,,,,,,,,,,,,,
Rafter,Rafter,漂流者,,,,,,,,,,,,,,,,
Leak,Leak,漏水,,,,,,,,,,,,,,,,
Swirls marble,Swirls marble,漩涡弹珠,,,,,,,,,,,,,,,,
Swirl pattern,Swirl pattern,漩涡纹,,,,,,,,,,,,,,,,
Dive,Dive,潜水,,,,,,,,,,,,,,,,
Diving,Diving,潜水,,,,,,,,,,,,,,,,
Diver,Diver,潜水者,,,,,,,,,,,,,,,,
Australia,Australia,澳大利亚,,,,,,,,,,,,,,,,
Fire,Fire,火,,,,,,,,,,,,,,,,
Volcano,Volcano,火山,,,,,,,,,,,,,,,,
Mars,Mars,火星,,,,,,,,,,,,,,,,
Torch,Torch,火炬,,,,,,,,,,,,,,,,
Flambeau,Flambeau,火炬信号,,,,,,,,,,,,,,,,
Flamingo,Flamingo,火烈鸟,,,,,,,,,,,,,,,,
Fire,Fire,火焰,,,,,,,,,,,,,,,,
Flame,Flame,火焰,,,,,,,,,,,,,,,,
Brazier,Brazier,火盆,,,,,,,,,,,,,,,,
Rocket,Rocket,火箭,,,,,,,,,,,,,,,,
Rocket salute,Rocket salute,火箭礼炮,,,,,,,,,,,,,,,,
Ham,Ham,火腿,,,,,,,,,,,,,,,,
Spark,Spark,火花,,,,,,,,,,,,,,,,
Train,Train,火车,,,,,,,,,,,,,,,,
Turkey,Turkey,火鸡,,,,,,,,,,,,,,,,
Extinguisher,Extinguisher,灭火器,,,,,,,,,,,,,,,,
Lamp,Lamp,灯,,,,,,,,,,,,,,,,
Light,Light,灯光,,,,,,,,,,,,,,,,
Light signal,Light signal,灯光信号,,,,,,,,,,,,,,,,
Beacon,Beacon,灯塔,,,,,,,,,,,,,,,,
Lighthouse,Lighthouse,灯塔,,,,,,,,,,,,,,,,
Bulb,Bulb,灯泡,,,,,,,,,,,,,,,,
Light,Light,灯浮标,,,,,,,,,,,,,,,,
Lanterns,Lanterns,灯笼,,,,,,,,,,,,,,,,
Lantern,Lantern,灯笼,,,,,,,,,,,,,,,,
Stucco,Stucco,灰泥墙,,,,,,,,,,,,,,,,
Ouija,Ouija,灵应牌,,,,,,,,,,,,,,,,
Stove,Stove,炉灶,,,,,,,,,,,,,,,,
Order pad,Order pad,点单本,,,,,,,,,,,,,,,,
Dotted,Dotted,点状图案,,,,,,,,,,,,,,,,
Chimney,Chimney,烟囱,,,,,,,,,,,,,,,,
Smoke,Smoke,烟尘,,,,,,,,,,,,,,,,
Pipe,Pipe,烟斗,,,,,,,,,,,,,,,,
Ashtray,Ashtray,烟灰缸,,,,,,,,,,,,,,,,
Firework,Firework,烟花,,,,,,,,,,,,,,,,
Tobacco,Tobacco,烟草,,,,,,,,,,,,,,,,
Smoke,Smoke,烟雾,,,,,,,,,,,,,,,,
Smoke,Smoke,烟雾信号,,,,,,,,,,,,,,,,
Grill,Grill,烤架,,,,,,,,,,,,,,,,
Stove,Stove,烤炉,,,,,,,,,,,,,,,,
Kebab,Kebab,烤肉串,,,,,,,,,,,,,,,,
Toaster,Toaster,烤面包机,,,,,,,,,,,,,,,,
Beaker,Beaker,烧杯,,,,,,,,,,,,,,,,
Flask,Flask,烧瓶,,,,,,,,,,,,,,,,
In love,In love,热恋,,,,,,,,,,,,,,,,
Hot dog,Hot dog,热狗,,,,,,,,,,,,,,,,
Hotline,Hotline,热线,,,,,,,,,,,,,,,,
Caramel,Caramel,焦糖,,,,,,,,,,,,,,,,
Flan,Flan,焦糖布丁,,,,,,,,,,,,,,,,
Cooking pot,Cooking pot,煮锅,,,,,,,,,,,,,,,,
Bear,Bear,熊,,,,,,,,,,,,,,,,
Bear totem,Bear totem,熊图腾,,,,,,,,,,,,,,,,
Panda,Panda,熊猫,,,,,,,,,,,,,,,,
Bear track,Bear track,熊的足迹,,,,,,,,,,,,,,,,
Incense,Incense,熏香,,,,,,,,,,,,,,,,
Furnace,Furnace,熔炉,,,,,,,,,,,,,,,,
Iron,Iron,熨斗,,,,,,,,,,,,,,,,
Ironing,Ironing,熨烫,,,,,,,,,,,,,,,,
Oats,Oats,燕麦,,,,,,,,,,,,,,,,
Oats cereal,Oats cereal,燕麦,,,,,,,,,,,,,,,,
Oat,Oat,燕麦奶,,,,,,,,,,,,,,,,
Flint,Flint,燧石,,,,,,,,,,,,,,,,
Afro,Afro,爆炸头,,,,,,,,,,,,,,,,
Popcorn,Popcorn,爆米花,,,,,,,,,,,,,,,,
Claw,Claw,爪形锚,,,,,,,,,,,,,,,,
Crawl,Crawl,爬行,,,,,,,,,,,,,,,,
Love,Love,爱,,,,,,,,,,,,,,,,
Irish flag,Irish flag,爱尔兰国旗,,,,,,,,,,,,,,,,
Ireland flag,Ireland flag,爱尔兰国旗,,,,,,,,,,,,,,,,
Heart,Heart,爱心,,,,,,,,,,,,,,,,
Heart origami,Heart origami,爱心折纸,,,,,,,,,,,,,,,,
Romance,Romance,爱情片,,,,,,,,,,,,,,,,
Estonia flag,Estonia flag,爱沙尼亚国旗,,,,,,,,,,,,,,,,
Toner,Toner,爽肤水,,,,,,,,,,,,,,,,
Credits,Credits,片尾字幕,,,,,,,,,,,,,,,,
Tooth Fairy,Tooth Fairy,牙仙,,,,,,,,,,,,,,,,
Tooth fairy,Tooth fairy,牙仙,,,,,,,,,,,,,,,,
Toothbrush,Toothbrush,牙刷,,,,,,,,,,,,,,,,
Braces,Braces,牙套,,,,,,,,,,,,,,,,
Toothpick,Toothpick,牙签,,,,,,,,,,,,,,,,
Toothpaste,Toothpaste,牙膏,,,,,,,,,,,,,,,,
Cowboy,Cowboy,牛仔,,,,,,,,,,,,,,,,
Rodeo,Rodeo,牛仔竞技,,,,,,,,,,,,,,,,
Jeans,Jeans,牛仔裤,,,,,,,,,,,,,,,,
Milk,Milk,牛奶,,,,,,,,,,,,,,,,
Avocado,Avocado,牛油果,,,,,,,,,,,,,,,,
Oxford,Oxford,牛津鞋,,,,,,,,,,,,,,,,
Oxfords,Oxfords,牛津鞋,,,,,,,,,,,,,,,,
Calf,Calf,牛犊,,,,,,,,,,,,,,,,
Cattle,Cattle,牛群,,,,,,,,,,,,,,,,
Beef,Beef,牛肉,,,,,,,,,,,,,,,,
Porcini,Porcini,牛肝菌,,,,,,,,,,,,,,,,
Oregano,Oregano,牛至,,,,,,,,,,,,,,,,
Croissant,Croissant,牛角包,,,,,,,,,,,,,,,,
Nougat,Nougat,牛轧糖,,,,,,,,,,,,,,,,
Peony,Peony,牡丹,,,,,,,,,,,,,,,,
Oyster,Oyster,牡蛎,,,,,,,,,,,,,,,,
Yak,Yak,牦牛,,,,,,,,,,,,,,,,
Agent,Agent,特工,,,,,,,,,,,,,,,,
Rhino,Rhino,犀牛,,,,,,,,,,,,,,,,
Rhino beetle,Rhino beetle,犀牛甲虫,,,,,,,,,,,,,,,,
Plow,Plow,犁,,,,,,,,,,,,,,,,
Halasana,Halasana,犁式,,,,,,,,,,,,,,,,
Plow,Plow,犁形锚,,,,,,,,,,,,,,,,
Vellum,Vellum,犊皮纸,,,,,,,,,,,,,,,,
Armadillo,Armadillo,犰狳,,,,,,,,,,,,,,,,
Synagogue,Synagogue,犹太会堂,,,,,,,,,,,,,,,,
Carnival,Carnival,狂欢节面具,,,,,,,,,,,,,,,,
Fox,Fox,狐狸,,,,,,,,,,,,,,,,
Lemur,Lemur,狐猴,,,,,,,,,,,,,,,,
Baboon,Baboon,狒狒,,,,,,,,,,,,,,,,
Dog,Dog,狗,,,,,,,,,,,,,,,,
Dog bed,Dog bed,狗床,,,,,,,,,,,,,,,,
Dog bowl,Dog bowl,狗碗,,,,,,,,,,,,,,,,
Kennel,Kennel,狗窝,,,,,,,,,,,,,,,,
Dog leash,Dog leash,狗绳,,,,,,,,,,,,,,,,
Dog collar,Dog collar,狗项圈,,,,,,,,,,,,,,,,
Canoe,Canoe,独木舟,,,,,,,,,,,,,,,,
Cyclops,Cyclops,独眼巨人,,,,,,,,,,,,,,,,
Horn beetle,Horn beetle,独角仙,,,,,,,,,,,,,,,,
Unicorn,Unicorn,独角兽,,,,,,,,,,,,,,,,
Unicorn head,Unicorn head,独角兽头,,,,,,,,,,,,,,,,
Narwhal,Narwhal,独角鲸,,,,,,,,,,,,,,,,
Unicycle,Unicycle,独轮车,,,,,,,,,,,,,,,,
Lion,Lion,狮子,,,,,,,,,,,,,,,,
Leo,Leo,狮子座,,,,,,,,,,,,,,,,
Lion,Lion,狮身,,,,,,,,,,,,,,,,
Sphinx,Sphinx,狮身人面像,,,,,,,,,,,,,,,,
Griffin,Griffin,狮鹫,,,,,,,,,,,,,,,,
Wolf,Wolf,狼,,,,,,,,,,,,,,,,
Werewolf,Werewolf,狼人,,,,,,,,,,,,,,,,
Wolf totem,Wolf totem,狼图腾,,,,,,,,,,,,,,,,
Wolf track,Wolf track,狼的足迹,,,,,,,,,,,,,,,,
Cheetah,Cheetah,猎豹,,,,,,,,,,,,,,,,
Falcon,Falcon,猎隼,,,,,,,,,,,,,,,,
Falcon,Falcon,猎鹰,,,,,,,,,,,,,,,,
Macaque,Macaque,猕猴,,,,,,,,,,,,,,,,
Kiwi,Kiwi,猕猴桃,,,,,,,,,,,,,,,,
Hangman,Hangman,猜词游戏,,,,,,,,,,,,,,,,
Lynx,Lynx,猞猁,,,,,,,,,,,,,,,,
Orangutan,Orangutan,猩猩,,,,,,,,,,,,,,,,
Scarlet,Scarlet,猩红色,,,,,,,,,,,,,,,,
Pig,Pig,猪,,,,,,,,,,,,,,,,
Pork,Pork,猪肉,,,,,,,,,,,,,,,,
Cat,Cat,猫,,,,,,,,,,,,,,,,
Owl,Owl,猫头鹰,,,,,,,,,,,,,,,,
Cat tree,Cat tree,猫爬架,,,,,,,,,,,,,,,,
Catseye marble,Catseye marble,猫眼弹珠,,,,,,,,,,,,,,,,
Meerkat,Meerkat,猫鼬,,,,,,,,,,,,,,,,
Monkey,Monkey,猴子,,,,,,,,,,,,,,,,
Baobab,Baobab,猴面包树,,,,,,,,,,,,,,,,
Simian,Simian,猿,,,,,,,,,,,,,,,,
Mastiff,Mastiff,獒犬,,,,,,,,,,,,,,,,
Badger,Badger,獾,,,,,,,,,,,,,,,,
Magnolia,Magnolia,玉兰,,,,,,,,,,,,,,,,
Maize,Maize,玉米,,,,,,,,,,,,,,,,
Maize cereal,Maize cereal,玉米,,,,,,,,,,,,,,,,
Corn,Corn,玉米,,,,,,,,,,,,,,,,
Corndog,Corndog,玉米热狗,,,,,,,,,,,,,,,,
King chess,King chess,王,,,,,,,,,,,,,,,,
Diadem,Diadem,王冠,,,,,,,,,,,,,,,,
Crown,Crown,王冠,,,,,,,,,,,,,,,,
Crown icon,Crown icon,王冠图示,,,,,,,,,,,,,,,,
Prince,Prince,王子,,,,,,,,,,,,,,,,
Throne,Throne,王座,,,,,,,,,,,,,,,,
Aces,Aces,王牌,,,,,,,,,,,,,,,,
Mantle,Mantle,王袍,,,,,,,,,,,,,,,,
Margarita,Margarita,玛格丽塔杯,,,,,,,,,,,,,,,,
Agate marble,Agate marble,玛瑙弹珠,,,,,,,,,,,,,,,,
Muffin,Muffin,玛芬蛋糕,,,,,,,,,,,,,,,,
Doll,Doll,玩偶,,,,,,,,,,,,,,,,
Toy,Toy,玩具,,,,,,,,,,,,,,,,
Toy car,Toy car,玩具车,,,,,,,,,,,,,,,,
Toy,Toy,玩意儿,,,,,,,,,,,,,,,,
Rose,Rose,玫瑰,,,,,,,,,,,,,,,,
Cromlech,Cromlech,环列巨石,,,,,,,,,,,,,,,,
Loop,Loop,环圈,,,,,,,,,,,,,,,,
Torus,Torus,环面,,,,,,,,,,,,,,,,
Cash,Cash,现金,,,,,,,,,,,,,,,,
Glass,Glass,玻璃,,,,,,,,,,,,,,,,
Glass,Glass,玻璃杯,,,,,,,,,,,,,,,,
Carafe,Carafe,玻璃瓶,,,,,,,,,,,,,,,,
Pegasus,Pegasus,珀伽索斯,,,,,,,,,,,,,,,,
Coral,Coral,珊瑚,,,,,,,,,,,,,,,,
Pearl,Pearl,珍珠,,,,,,,,,,,,,,,,
Bead,Bead,珠子,,,,,,,,,,,,,,,,
Jewelry,Jewelry,珠宝,,,,,,,,,,,,,,,,
Jewel,Jewel,珠宝,,,,,,,,,,,,,,,,
Banjo,Banjo,班卓琴,,,,,,,,,,,,,,,,
Ball,Ball,球,,,,,,,,,,,,,,,,
Sphere,Sphere,球,,,,,,,,,,,,,,,,
Sphere,Sphere,球体,,,,,,,,,,,,,,,,
Pitch,Pitch,球场,,,,,,,,,,,,,,,,
Racket,Racket,球拍,,,,,,,,,,,,,,,,
Tennis net,Tennis net,球网,,,,,,,,,,,,,,,,
Fans,Fans,球迷,,,,,,,,,,,,,,,,
Sweden flag,Sweden flag,瑞典国旗,,,,,,,,,,,,,,,,
Guar,Guar,瓜尔豆,,,,,,,,,,,,,,,,
Ladybug,Ladybug,瓢虫,,,,,,,,,,,,,,,,
Urn,Urn,瓮,,,,,,,,,,,,,,,,
Bottle,Bottle,瓶子,,,,,,,,,,,,,,,,
Porcelain,Porcelain,瓷娃娃,,,,,,,,,,,,,,,,
Tile,Tile,瓷砖,,,,,,,,,,,,,,,,
Tiles,Tiles,瓷砖,,,,,,,,,,,,,,,,
Ganache,Ganache,甘纳许,,,,,,,,,,,,,,,,
Sweet,Sweet,甜味,,,,,,,,,,,,,,,,
Pepper,Pepper,甜椒,,,,,,,,,,,,,,,,
Melon,Melon,甜瓜,,,,,,,,,,,,,,,,
Donut,Donut,甜甜圈,,,,,,,,,,,,,,,,
Beet,Beet,甜菜根,,,,,,,,,,,,,,,,
Beetroot,Beetroot,甜菜根,,,,,,,,,,,,,,,,
Birthday cake,Birthday cake,生日蛋糕,,,,,,,,,,,,,,,,
Biological,Biological,生物危害,,,,,,,,,,,,,,,,
Lettuce,Lettuce,生菜,,,,,,,,,,,,,,,,
Field,Field,田地,,,,,,,,,,,,,,,,
Vole,Vole,田鼠,,,,,,,,,,,,,,,,
Beetle,Beetle,甲虫,,,,,,,,,,,,,,,,
Electric car,Electric car,电动汽车,,,,,,,,,,,,,,,,
Electric toothbrush,Electric toothbrush,电动牙刷,,,,,,,,,,,,,,,,
Electric,Electric,电吉他,,,,,,,,,,,,,,,,
Video game,Video game,电子游戏,,,,,,,,,,,,,,,,
E-reader,E-reader,电子阅读器,,,,,,,,,,,,,,,,
Films,Films,电影,,,,,,,,,,,,,,,,
Film award,Film award,电影奖项,,,,,,,,,,,,,,,,
Film director,Film director,电影导演,,,,,,,,,,,,,,,,
Inductor,Inductor,电感器,,,,,,,,,,,,,,,,
Battery,Battery,电池,,,,,,,,,,,,,,,,
Cord,Cord,电线,,,,,,,,,,,,,,,,
Utility,Utility,电线杆,,,,,,,,,,,,,,,,
Computer,Computer,电脑,,,,,,,,,,,,,,,,
PC keyboard,PC keyboard,电脑键盘,,,,,,,,,,,,,,,,
PC mouse,PC mouse,电脑鼠标,,,,,,,,,,,,,,,,
Mouse PC,Mouse PC,电脑鼠标,,,,,,,,,,,,,,,,
TV,TV,电视,,,,,,,,,,,,,,,,
TV tower,TV tower,电视塔,,,,,,,,,,,,,,,,
TV screen,TV screen,电视萤幕,,,,,,,,,,,,,,,,
Drill,Drill,电钻,,,,,,,,,,,,,,,,
Resistor,Resistor,电阻器,,,,,,,,,,,,,,,,
Man,Man,男人,,,,,,,,,,,,,,,,
Baron,Baron,男爵,,,,,,,,,,,,,,,,
Frame,Frame,画框,,,,,,,,,,,,,,,,
Paint brush,Paint brush,画笔,,,,,,,,,,,,,,,,
Paintbrush,Paintbrush,画笔,,,,,,,,,,,,,,,,
Guava,Guava,番石榴,,,,,,,,,,,,,,,,
Tomato,Tomato,番茄,,,,,,,,,,,,,,,,
Tomatoes,Tomatoes,番茄,,,,,,,,,,,,,,,,
Ketchup,Ketchup,番茄酱,,,,,,,,,,,,,,,,
Warthog,Warthog,疣猪,,,,,,,,,,,,,,,,
Plague,Plague,瘟疫医生面具,,,,,,,,,,,,,,,,
Hiking poles,Hiking poles,登山杖,,,,,,,,,,,,,,,,
Alpinist,Alpinist,登山者,,,,,,,,,,,,,,,,
Step-up,Step-up,登阶,,,,,,,,,,,,,,,,
Snifter,Snifter,白兰地杯,,,,,,,,,,,,,,,,
White flag,White flag,白旗,,,,,,,,,,,,,,,,
Day,Day,白昼,,,,,,,,,,,,,,,,
Aries,Aries,白羊座,,,,,,,,,,,,,,,,
Daikon,Daikon,白萝卜,,,,,,,,,,,,,,,,
Termite,Termite,白蚁,,,,,,,,,,,,,,,,
Termites,Termites,白蚁,,,,,,,,,,,,,,,,
Ash,Ash,白蜡树叶,,,,,,,,,,,,,,,,
Beluga,Beluga,白鲸,,,,,,,,,,,,,,,,
Lily,Lily,百合,,,,,,,,,,,,,,,,
Thyme,Thyme,百里香,,,,,,,,,,,,,,,,
Maracuya,Maracuya,百香果,,,,,,,,,,,,,,,,
Soap dispenser,Soap dispenser,皂液器,,,,,,,,,,,,,,,,
Pixie,Pixie,皮克希,,,,,,,,,,,,,,,,
Pickup,Pickup,皮卡,,,,,,,,,,,,,,,,
Pita,Pita,皮塔饼,,,,,,,,,,,,,,,,
Plunger,Plunger,皮搋子,,,,,,,,,,,,,,,,
Fur,Fur,皮毛,,,,,,,,,,,,,,,,
Skin,Skin,皮肤组织,,,,,,,,,,,,,,,,
Fur coat,Fur coat,皮草大衣,,,,,,,,,,,,,,,,
Frowny,Frowny,皱眉脸,,,,,,,,,,,,,,,,
Wrinkle,Wrinkle,皱纹,,,,,,,,,,,,,,,,
Salt,Salt,盐,,,,,,,,,,,,,,,,
Surveillance,Surveillance,监控,,,,,,,,,,,,,,,,
Box,Box,盒子,,,,,,,,,,,,,,,,
Box origami,Box origami,盒子折纸,,,,,,,,,,,,,,,,
Armor,Armor,盔甲,,,,,,,,,,,,,,,,
Lid,Lid,盖子,,,,,,,,,,,,,,,,
Plate,Plate,盘子,,,,,,,,,,,,,,,,
Helicopter,Helicopter,直升机,,,,,,,,,,,,,,,,
Open razor,Open razor,直式剃刀,,,,,,,,,,,,,,,,
Diameter,Diameter,直径,,,,,,,,,,,,,,,,
Spur,Spur,直齿轮,,,,,,,,,,,,,,,,
Camera,Camera,相机,,,,,,,,,,,,,,,,
Shield,Shield,盾牌,,,,,,,,,,,,,,,,
Eyebrows,Eyebrows,眉毛,,,,,,,,,,,,,,,,
Stands,Stands,看台,,,,,,,,,,,,,,,,
Billboard,Billboard,看板,,,,,,,,,,,,,,,,
Fungi,Fungi,真菌,,,,,,,,,,,,,,,,
Wink,Wink,眨眼,,,,,,,,,,,,,,,,
Wink,Wink,眨眼脸,,,,,,,,,,,,,,,,
Eyeshadow,Eyeshadow,眼影,,,,,,,,,,,,,,,,
Tears,Tears,眼泪,,,,,,,,,,,,,,,,
Eyes,Eyes,眼睛,,,,,,,,,,,,,,,,
Eye patch,Eye patch,眼罩,,,,,,,,,,,,,,,,
Glasses,Glasses,眼镜,,,,,,,,,,,,,,,,
Tarsier,Tarsier,眼镜猴,,,,,,,,,,,,,,,,
Cobra,Cobra,眼镜蛇,,,,,,,,,,,,,,,,
Cobra yoga,Cobra yoga,眼镜蛇式,,,,,,,,,,,,,,,,
